accession,name,ftp_path
GCA_009938135.1,GCA_009938135.1 Pityriasis (Tinea) versicolor infection agent (Malassezia furfur),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/938/135/GCA_009938135.1_ASM993813v1
GCA_016767195.1,GCA_016767195.1 Stagonosporopsis rhizophila,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/767/195/GCA_016767195.1_ASM1676719v1
GCF_036417295.1,GCF_036417295.1 Cryptococcus decagattii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/417/295/GCF_036417295.1_ASM3641729v1
GCA_039634435.1,GCA_039634435.1 Ascochyta pisi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/634/435/GCA_039634435.1_ASM3963443v1
GCA_036287555.1,GCA_036287555.1 Hanseniaspora guilliermondii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/287/555/GCA_036287555.1_ASM3628755v1
GCA_001984395.2,GCA_001984395.2 Zygosaccharomyces parabailii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/395/GCA_001984395.2_ASM198439v2
GCA_034226045.1,GCA_034226045.1 Picochlorum sp. SENEW3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/226/045/GCA_034226045.1_ASM3422604v1
GCA_900080155.1,GCA_900080155.1 Ustilago bromivora,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/080/155/GCA_900080155.1_UBRO_v3
GCF_036810445.1,GCF_036810445.1 Kwoniella europaea PYCC6329,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/810/445/GCF_036810445.1_ASM3681044v1
GCF_000226115.1,GCF_000226115.1 Thermothielavioides terrestris NRRL 8126,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/115/GCF_000226115.1_ASM22611v1
GCA_023658475.1,GCA_023658475.1 Epichloe elymi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/658/475/GCA_023658475.1_ASM2365847v1
GCA_030389615.1,GCA_030389615.1 Epichloe typhina subsp. poae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/389/615/GCA_030389615.1_ASM3038961v1
GCA_040955945.1,GCA_040955945.1 Ormosia purpureiflora,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/955/945/GCA_040955945.1_ASM4095594v1
GCA_039644915.1,GCA_039644915.1 egusi melon (Citrullus lanatus subsp. mucosospermus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/644/915/GCA_039644915.1_ASM3964491v1
GCA_039645035.1,GCA_039645035.1 Citrullus naudinianus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/645/035/GCA_039645035.1_ASM3964503v1
GCA_041725165.2,GCA_041725165.2 Vitis retordii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/725/165/GCA_041725165.2_WGT2T_hap2
GCA_045269455.1,GCA_045269455.1 Mongolian mulberry (Morus mongolica),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/269/455/GCA_045269455.1_ASM4526945v1
GCA_037179535.1,GCA_037179535.1 Fusarium vorosii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/179/535/GCA_037179535.1_ASM3717953v1
GCA_032355295.1,GCA_032355295.1 Fusarium meridionale,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/355/295/GCA_032355295.1_ASM3235529v1
GCA_019565615.1,GCA_019565615.1 Trichoderma simmonsii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/565/615/GCA_019565615.1_ASM1956561v1
GCF_013368755.1,GCF_013368755.1 Talaromyces rugulosus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/368/755/GCF_013368755.1_ASM1336875v1
GCA_023920165.1,GCA_023920165.1 Curvularia clavata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/920/165/GCA_023920165.1_ASM2392016v1
GCF_020906515.1,GCF_020906515.1 Vanrija pseudolonga,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/906/515/GCF_020906515.1_ASM2090651v1
GCA_001592805.2,GCA_001592805.2 Peltaster fructicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/592/805/GCA_001592805.2_ASM159280v2
GCA_015708445.2,GCA_015708445.2 Clitopilus hobsonii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/708/445/GCA_015708445.2_ASM1570844v2
GCA_917563935.1,GCA_917563935.1 Trypanosoma evansi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/917/563/935/GCA_917563935.1_Assembly1
GCA_004299765.1,GCA_004299765.1 Talaromyces funiculosus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/299/765/GCA_004299765.1_ASM429976v1
GCF_900681995.1,GCF_900681995.1 Plasmodium vinckei vinckei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/681/995/GCF_900681995.1_PVVCY_v1
GCA_042466605.1,GCA_042466605.1 Hanseniaspora mollemarum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/466/605/GCA_042466605.1_ASM4246660v1
GCF_013402915.1,GCF_013402915.1 Zygotorulaspora mrakii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/402/915/GCF_013402915.1_ASM1340291v1
GCF_036630325.1,GCF_036630325.1 Vairimorpha necatrix,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/630/325/GCF_036630325.1_ASM3663032v1
GCA_038396805.1,GCA_038396805.1 Chloropicon roscoffensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/396/805/GCA_038396805.1_Version_1
GCA_964275045.1,GCA_964275045.1 Monosporozyma unispora,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/045/GCA_964275045.1_MOUN0
GCA_017301755.1,GCA_017301755.1 Pneumocystis wakefieldiae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/301/755/GCA_017301755.1_ASM1730175v1
GCA_040250155.1,GCA_040250155.1 Penicillium fuscoglaucum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/250/155/GCA_040250155.1_Pf_T2
GCA_023650705.1,GCA_023650705.1 Epichloe brachyelytri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/650/705/GCA_023650705.1_ASM2365070v1
GCA_023658535.1,GCA_023658535.1 Epichloe glyceriae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/658/535/GCA_023658535.1_ASM2365853v1
GCA_023658505.1,GCA_023658505.1 Epichloe gansuensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/658/505/GCA_023658505.1_ASM2365850v1
GCA_031232105.1,GCA_031232105.1 Capsicum rhomboideum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/232/105/GCA_031232105.1_ASM3123210v1
GCA_039644935.1,GCA_039644935.1 Citrullus ecirrhosus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/644/935/GCA_039644935.1_ASM3964493v1
GCA_963853865.1,GCA_963853865.1 violet copper (Helleia helle),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/853/865/GCA_963853865.1_ilHelHell1.1
GCA_038095595.1,GCA_038095595.1 Grapholita funebrana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/095/595/GCA_038095595.1_ASM3809559v1
GCA_036810365.1,GCA_036810365.1 Kwoniella sp. B9012,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/810/365/GCA_036810365.1_ASM3681036v1
GCA_041296365.1,GCA_041296365.1 Sageretia thea,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/296/365/GCA_041296365.1_ASM4129636v1
GCA_036287355.1,GCA_036287355.1 Kwoniella sp. CBS 6097,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/287/355/GCA_036287355.1_ASM3628735v1
GCA_038024825.1,GCA_038024825.1 Polylopha cassiicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/024/825/GCA_038024825.1_ASM3802482v1
GCA_036428585.1,GCA_036428585.1 Kwoniella sp. CBS 9459,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/428/585/GCA_036428585.1_ASM3642858v1
GCA_024584535.1,GCA_024584535.1 Colletotrichum gigasporum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/584/535/GCA_024584535.1_ASM2458453v1
GCA_029489945.1,GCA_029489945.1 Nigrospora osmanthi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/489/945/GCA_029489945.1_ASM2948994v1
GCA_020045945.2,GCA_020045945.2 Trichoderma semiorbis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/045/945/GCA_020045945.2_ASM2004594v2
GCA_041721605.1,GCA_041721605.1 Pyricularia penniseti,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/721/605/GCA_041721605.1_FAFU-Ppen-JC-1-v1.0
GCA_029635245.1,GCA_029635245.1 Nannizziopsis arthrosporioides,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/635/245/GCA_029635245.1_ASM2963524v1
GCA_039634405.1,GCA_039634405.1 Penicillium herquei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/634/405/GCA_039634405.1_ASM3963440v1
GCA_023650635.1,GCA_023650635.1 Epichloe baconii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/650/635/GCA_023650635.1_ASM2365063v1
GCA_043790985.1,GCA_043790985.1 Colletotrichum lini,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/790/985/GCA_043790985.1_EIMB_Clini_394-2_1.0
GCA_023273805.1,GCA_023273805.1 Exobasidium cylindrosporum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/273/805/GCA_023273805.1_ASM2327380v1
GCA_026210745.1,GCA_026210745.1 Exobasidium rhododendri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/210/745/GCA_026210745.1_ASM2621074v1
GCA_045529695.1,GCA_045529695.1 Blastobotrys allociferrii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/529/695/GCA_045529695.1_ASM4552969v1
GCA_015678955.1,GCA_015678955.1 Chrysoporthe puriensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/678/955/GCA_015678955.1_ASM1567895v1
GCA_917563905.1,GCA_917563905.1 Neonectria neomacrospora,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/917/563/905/GCA_917563905.1_NneoKNNDK_001_PacBio_v1
GCA_040822225.1,GCA_040822225.1 Fusarium phialophorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/822/225/GCA_040822225.1_ASM4082222v1
GCA_017354895.1,GCA_017354895.1 Podospora comata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/354/895/GCA_017354895.1_ASM1735489v1
GCA_035985395.1,GCA_035985395.1 Penicillium coffeae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/985/395/GCA_035985395.1_ASM3598539v1
GCA_029678045.1,GCA_029678045.1 Magnusiomyces sp. LA-1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/678/045/GCA_029678045.1_ASM2967804v1
GCA_016413765.1,GCA_016413765.1 Aspergillus felis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/413/765/GCA_016413765.1_ASM1641376v1
GCA_032882995.1,GCA_032882995.1 Schizosaccharomyces versatilis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/882/995/GCA_032882995.1_ASM3288299v1
GCA_022965775.1,GCA_022965775.1 Cercospora sp. J1 LZ-2022,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/965/775/GCA_022965775.1_ASM2296577v1
GCA_036427605.1,GCA_036427605.1 Cryptococcus sp. DSM 104549,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/427/605/GCA_036427605.1_ASM3642760v1
GCA_021117315.1,GCA_021117315.1 Immersiporthe knoxdaviesiana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/117/315/GCA_021117315.1_ASM2111731v1
GCA_040104375.1,GCA_040104375.1 Annulohypoxylon sp. FPYF3050,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/104/375/GCA_040104375.1_ASM4010437v1
GCA_946409495.1,GCA_946409495.1 Blastobotrys aristatus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/409/495/GCA_946409495.1_Wolfe_Bari_UCD613
GCA_016906575.1,GCA_016906575.1 Ceratobasidium sp. AG-Ba,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/575/GCA_016906575.1_ASM1690657v1
GCA_030864385.1,GCA_030864385.1 Cutaneotrichosporon sp. HIS471,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/385/GCA_030864385.1_ASM3086438v1
GCA_003955835.1,GCA_003955835.1 Exophiala lecanii-corni,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/955/835/GCA_003955835.1_ASM395583v1
GCA_024114885.1,GCA_024114885.1 Septoria linicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/114/885/GCA_024114885.1_ASM2411488v1
GCA_033182465.1,GCA_033182465.1 Sanghuangporus weigelae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/182/465/GCA_033182465.1_ASM3318246v1
GCA_036871495.1,GCA_036871495.1 Blastobotrys mucifer,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/871/495/GCA_036871495.1_ASM3687149v1
GCA_003856775.1,GCA_003856775.1 Hyphopichia pseudoburtonii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/856/775/GCA_003856775.1_ASM385677v1
GCF_035610405.1,GCF_035610405.1 Australozyma saopauloensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/610/405/GCF_035610405.1_ASM3561040v1
GCA_024752435.1,GCA_024752435.1 Allantophomopsis cytisporea,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/752/435/GCA_024752435.1_ASM2475243v1
GCA_044344055.1,GCA_044344055.1 Candidozyma vulturna,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/344/055/GCA_044344055.1_ASM4434405v1
GCA_024752465.1,GCA_024752465.1 Allantophomopsis lycopodina,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/752/465/GCA_024752465.1_ASM2475246v1
GCA_963924405.1,GCA_963924405.1 [Candida] anglica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/405/GCA_963924405.1_CAAN4
GCA_033807595.1,GCA_033807595.1 Acrodontium crateriforme,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/807/595/GCA_033807595.1_ASM3380759v1
GCA_032598715.1,GCA_032598715.1 Debaryomycetaceae sp. JAC-2022a,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/598/715/GCA_032598715.1_ASM3259871v1
GCA_000412225.2,GCA_000412225.2 [Ashbya] aceris (nom. inval.),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/412/225/GCA_000412225.2_ASM41222v2
GCA_030370665.1,GCA_030370665.1 Hanseniaspora meyeri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/370/665/GCA_030370665.1_ASM3037066v1
GCA_040256855.1,GCA_040256855.1 Hanseniaspora menglaensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/256/855/GCA_040256855.1_ASM4025685v1
GCA_031851675.1,GCA_031851675.1 [Candida] zeylanoides,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/851/675/GCA_031851675.1_ASM3185167v1
GCA_036426225.1,GCA_036426225.1 Cryptococcus sp. DSM 104548,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/426/225/GCA_036426225.1_ASM3642622v1
GCA_029542865.1,GCA_029542865.1 Malassezia equina,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/542/865/GCA_029542865.1_ASM2954286v1
GCA_030078075.1,GCA_030078075.1 Crithidia sp. LVH-60A,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/078/075/GCA_030078075.1_ASM3007807v1
GCA_026636295.1,GCA_026636295.1 Medakamo hakoo,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/636/295/GCA_026636295.1_ASM2663629v1
GCA_946403475.1,GCA_946403475.1 Torulaspora quercuum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/403/475/GCA_946403475.1_Wolfe_Tque_UCD657
GCA_029542825.1,GCA_029542825.1 Malassezia sp. CBS 17886,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/542/825/GCA_029542825.1_ASM2954282v1
GCA_031892065.1,GCA_031892065.1 Cryptosporidium sp. 43IA8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/892/065/GCA_031892065.1_ASM3189206v1
GCA_014826065.1,GCA_014826065.1 Anthracocystis panici-leucophaei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/826/065/GCA_014826065.1_ASM1482606v1
GCA_029952725.1,GCA_029952725.1 Salmacisia buchloeana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/952/725/GCA_029952725.1_ASM2995272v1
GCA_900290405.1,GCA_900290405.1 Saccharomyces jurei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/290/405/GCA_900290405.1_SacJureiUoM1
GCF_010111755.1,GCF_010111755.1 Nakaseomyces glabratus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/111/755/GCF_010111755.1_ASM1011175v1
GCF_000006445.2,GCF_000006445.2 Debaryomyces hansenii CBS767,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/445/GCF_000006445.2_ASM644v2
GCF_000237345.1,GCF_000237345.1 Naumovozyma castellii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/345/GCF_000237345.1_ASM23734v1
GCF_000026365.1,GCF_000026365.1 Zygosaccharomyces rouxii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/365/GCF_000026365.1_ASM2636v1
GCF_002079055.1,GCF_002079055.1 Saccharomyces paradoxus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/055/GCF_002079055.1_ASM207905v1
GCF_000243375.1,GCF_000243375.1 Torulaspora delbrueckii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/375/GCF_000243375.1_ASM24337v1
GCF_000142805.1,GCF_000142805.1 Lachancea thermotolerans CBS 6340,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/142/805/GCF_000142805.1_ASM14280v1
GCF_002954075.1,GCF_002954075.1 Cryptococcus deuterogattii R265,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/954/075/GCF_002954075.1_C._deuterogattii_R265_chr
GCA_025722995.1,GCA_025722995.1 Phytophthora agathidicida,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/722/995/GCA_025722995.1_ASM2572299v1
GCF_000304475.1,GCF_000304475.1 Kazachstania africana CBS 2517,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/304/475/GCF_000304475.1_Ka_CBS2517
GCF_005498985.1,GCF_005498985.1 Sporisorium graminicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/498/985/GCF_005498985.1_PGRAM_IIB_1.0
GCF_000315915.1,GCF_000315915.1 Henningerozyma blattae CBS 6284,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/915/GCF_000315915.1_ASM31591v1
GCF_000348985.1,GCF_000348985.1 Huiozyma naganishii CBS 8797,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/985/GCF_000348985.1_ASM34898v1
GCF_000227115.2,GCF_000227115.2 Naumovozyma dairenensis CBS 421,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/115/GCF_000227115.2_ASM22711v2
GCA_900535975.1,GCA_900535975.1 [Candida] hispaniensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/535/975/GCA_900535975.1_OLHI0
GCA_031590215.1,GCA_031590215.1 Maudiozyma bulderi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/590/215/GCA_031590215.1_ASM3159021v1
GCF_000001735.4,GCF_000001735.4 thale cress (Arabidopsis thaliana),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/735/GCF_000001735.4_TAIR10.1
GCF_036512215.1,GCF_036512215.1 tomato (Solanum lycopersicum),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/512/215/GCF_036512215.1_SLM_r2.1
GCF_000002945.2,GCF_000002945.2 fission yeast (Schizosaccharomyces pombe),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/945/GCF_000002945.2_ASM294v3
GCF_000182965.3,GCF_000182965.3 Candida albicans SC5314,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/965/GCF_000182965.3_ASM18296v3
GCF_030269925.1,GCF_030269925.1 domestic silkworm (Bombyx mori),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/269/925/GCF_030269925.1_ASM3026992v2
GCF_000091045.1,GCF_000091045.1 Cryptococcus neoformans var. neoformans JEC21,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/045/GCF_000091045.1_ASM9104v1
GCF_002234675.1,GCF_002234675.1 Japanese medaka (Oryzias latipes),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/234/675/GCF_002234675.1_ASM223467v1
GCF_000011425.1,GCF_000011425.1 Aspergillus nidulans FGSC A4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/425/GCF_000011425.1_ASM1142v1
GCF_014117465.1,GCF_014117465.1 Aspergillus flavus NRRL3357,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/117/465/GCF_014117465.1_ASM1411746v1
GCA_037833965.1,GCA_037833965.1 Marchantia polymorpha subsp. ruderalis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/833/965/GCA_037833965.1_MpTak2_v7.1
GCF_019923935.1,GCF_019923935.1 water buffalo (Bubalus bubalis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/923/935/GCF_019923935.1_NDDB_SH_1
GCA_000237925.5,GCA_000237925.5 Schistosoma mansoni,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/237/925/GCA_000237925.5_SM_V9
GCF_024713975.1,GCF_024713975.1 Japanese flounder (Paralichthys olivaceus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/713/975/GCF_024713975.1_ASM2471397v2
GCF_030705265.1,GCF_030705265.1 cotton bollworm (Helicoverpa armigera),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/705/265/GCF_030705265.1_ASM3070526v1
GCA_036169575.1,GCA_036169575.1 mandarin orange (Citrus reticulata),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/169/575/GCA_036169575.1_PB533_SCSK_HAP2
GCA_900231445.1,GCA_900231445.1 durum wheat (Triticum turgidum subsp. durum),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/231/445/GCA_900231445.1_Svevo.v1
GCA_028858775.3,GCA_028858775.3 chimpanzee (Pan troglodytes),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/858/775/GCA_028858775.3_NHGRI_mPanTro3-v2.0_pri
GCF_028858775.2,GCF_028858775.2 chimpanzee (Pan troglodytes),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/858/775/GCF_028858775.2_NHGRI_mPanTro3-v2.0_pri
GCF_021134715.1,GCF_021134715.1 common water flea (Daphnia pulex),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/134/715/GCF_021134715.1_ASM2113471v1
GCA_916181665.1,GCA_916181665.1 oats (Avena sativa),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/181/665/GCA_916181665.1_Oat_OT3098_v2
GCA_042692115.1,GCA_042692115.1 lychee (Litchi chinensis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/692/115/GCA_042692115.1_ASM4269211v1
GCF_000027005.1,GCF_000027005.1 Komagataella phaffii GS115,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/005/GCF_000027005.1_ASM2700v1
GCF_000227135.1,GCF_000227135.1 Leishmania donovani,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/135/GCF_000227135.1_ASM22713v2
GCA_011022315.1,GCA_011022315.1 lager yeast (Saccharomyces pastorianus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/022/315/GCA_011022315.1_ASM1102231v1
GCA_963924085.1,GCA_963924085.1 bulrush millet (Cenchrus americanus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/085/GCA_963924085.1_AwK_v01
GCF_015104395.2,GCF_015104395.2 oriental river prawn (Macrobrachium nipponense),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/104/395/GCF_015104395.2_ASM1510439v2
GCF_002022765.2,GCF_002022765.2 eastern oyster (Crassostrea virginica),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/022/765/GCF_002022765.2_C_virginica-3.0
GCA_902687465.1,GCA_902687465.1 rye (Secale cereale),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/687/465/GCA_902687465.1_Rye_Lo7_2018_v1p1p1
GCF_900079805.1,GCF_900079805.1 Fusarium fujikuroi IMI 58289,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/079/805/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2
GCA_028142955.1,GCA_028142955.1 Pinctada fucata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/142/955/GCA_028142955.1_Pfu_4.1A
GCA_000300575.2,GCA_000300575.2 Agaricus bisporus var. bisporus H97,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/300/575/GCA_000300575.2_ASM30057v2
GCF_026210795.1,GCF_026210795.1 Rhizophagus irregularis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/210/795/GCF_026210795.1_ASM2621079v1
GCF_001625215.2,GCF_001625215.2 Daucus carota subsp. sativus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/625/215/GCF_001625215.2_DH1_v3.0
GCF_023724105.1,GCF_023724105.1 silver crucian carp (Carassius gibelio),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/724/105/GCF_023724105.1_carGib1.2-hapl.c
GCA_034663535.1,GCA_034663535.1 lemon (Citrus x limon),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/663/535/GCA_034663535.1_C.limon_PB_Hap2
GCA_030408175.1,GCA_030408175.1 white clover (Trifolium repens),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/408/175/GCA_030408175.1_UTM_Trep_v1.0
GCA_042847195.1,GCA_042847195.1 common fig (Ficus carica),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/847/195/GCA_042847195.1_FCA_r2.3
GCF_917563875.1,GCF_917563875.1 western corn rootworm (Diabrotica virgifera virgifera),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/563/875/GCF_917563875.1_PGI_DIABVI_V3a
GCA_000469685.2,GCA_000469685.2 barber pole worm (Haemonchus contortus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/469/685/GCA_000469685.2_haemonchus_contortus_MHCO3ISE_4.0
